Freq.	V(out)
5.01187233627267e+07	(-8.30892980847196e+01dB,-8.76925345598900e+01°)
5.62341325190343e+07	(-8.40873870998235e+01dB,-8.79065594619475e+01°)
6.30957344480186e+07	(-8.50858637594341e+01dB,-8.80929561570564e+01°)
7.07945784384130e+07	(-8.60846473448194e+01dB,-8.82541542032848e+01°)
7.94328234724272e+07	(-8.70836733330923e+01dB,-8.83922615820392e+01°)
8.91250938133735e+07	(-8.80828900160528e+01dB,-8.85090889529304e+01°)
9.99999999999989e+07	(-8.90822557812751e+01dB,-8.86061710551242e+01°)
1.12201845430195e+08	(-9.00817369180601e+01dB,-8.86847852135616e+01°)
1.25892541179415e+08	(-9.10813058361316e+01dB,-8.87459669795816e+01°)
1.41253754462274e+08	(-9.20809396052106e+01dB,-8.87905229591474e+01°)
1.58489319246109e+08	(-9.30806187395775e+01dB,-8.88190408845427e+01°)
1.77827941003890e+08	(-9.40803261641507e+01dB,-8.88318969943811e+01°)
1.99526231496886e+08	(-9.50800463077946e+01dB,-8.88292607626462e+01°)
2.23872113856831e+08	(-9.60797642761632e+01dB,-8.88110970130648e+01°)
2.51188643150955e+08	(-9.70794650604684e+01dB,-8.87771654290393e+01°)
2.81838293126442e+08	(-9.80791327404439e+01dB,-8.87270174487530e+01°)
3.16227766016834e+08	(-9.90787496395433e+01dB,-8.86599905150308e+01°)
3.54813389233571e+08	(-1.00078295388030e+02dB,-8.85751996281256e+01°)
3.98107170553492e+08	(-1.01077745844992e+02dB,-8.84715261289447e+01°)
4.46683592150958e+08	(-1.02077071823288e+02dB,-8.83476036259532e+01°)
5.01187233627266e+08	(-1.03076237551751e+02dB,-8.82018009710513e+01°)
5.62341325190342e+08	(-1.04075198796130e+02dB,-8.80322021849695e+01°)
6.30957344480185e+08	(-1.05073900544035e+02dB,-8.78365832503584e+01°)
7.07945784384129e+08	(-1.06072274138758e+02dB,-8.76123857166447e+01°)
7.94328234724271e+08	(-1.07070233722016e+02dB,-8.73566871224060e+01°)
8.91250938133734e+08	(-1.08067671815501e+02dB,-8.70661683309918e+01°)
1.00000000000000e+09	(-1.09064453835547e+02dB,-8.67370780238871e+01°)
