v1	V(out)
1.435999999999953e+00	9.995142e-01
1.436999999999953e+00	9.995153e-01
1.437999999999952e+00	9.995165e-01
1.438999999999952e+00	9.995176e-01
1.439999999999952e+00	9.995188e-01
1.440999999999952e+00	9.995199e-01
1.441999999999952e+00	9.995210e-01
1.442999999999952e+00	9.995221e-01
1.443999999999952e+00	9.995232e-01
1.444999999999952e+00	9.995244e-01
1.445999999999952e+00	9.995255e-01
1.446999999999951e+00	9.995266e-01
1.447999999999951e+00	9.995277e-01
1.448999999999951e+00	9.995288e-01
1.449999999999951e+00	9.995299e-01
1.450999999999951e+00	9.995310e-01
1.451999999999951e+00	9.995320e-01
1.452999999999951e+00	9.995332e-01
1.453999999999951e+00	9.995342e-01
1.454999999999951e+00	9.995353e-01
1.455999999999950e+00	9.995364e-01
1.456999999999950e+00	9.995375e-01
1.457999999999950e+00	9.995385e-01
1.458999999999950e+00	9.995396e-01
1.459999999999950e+00	9.995407e-01
1.460999999999950e+00	9.995417e-01
1.461999999999950e+00	9.995428e-01
1.462999999999950e+00	9.995438e-01
1.463999999999950e+00	9.995449e-01
1.464999999999949e+00	9.995459e-01
1.465999999999949e+00	9.995469e-01
1.466999999999949e+00	9.995480e-01
1.467999999999949e+00	9.995490e-01
1.468999999999949e+00	9.995501e-01
1.469999999999949e+00	9.995511e-01
1.470999999999949e+00	9.995521e-01
1.471999999999949e+00	9.995531e-01
1.472999999999949e+00	9.995542e-01
1.473999999999948e+00	9.995552e-01
1.474999999999948e+00	9.995562e-01
1.475999999999948e+00	9.995573e-01
1.476999999999948e+00	9.995583e-01
1.477999999999948e+00	9.995593e-01
1.478999999999948e+00	9.995602e-01
1.479999999999948e+00	9.995613e-01
1.480999999999948e+00	9.995623e-01
1.481999999999948e+00	9.995633e-01
1.482999999999947e+00	9.995642e-01
1.483999999999947e+00	9.995652e-01
1.484999999999947e+00	9.995662e-01
1.485999999999947e+00	9.995672e-01
1.486999999999947e+00	9.995682e-01
1.487999999999947e+00	9.995691e-01
1.488999999999947e+00	9.995701e-01
1.489999999999947e+00	9.995711e-01
1.490999999999947e+00	9.995720e-01
1.491999999999946e+00	9.995730e-01
1.492999999999946e+00	9.995739e-01
1.493999999999946e+00	9.995749e-01
1.494999999999946e+00	9.995759e-01
1.495999999999946e+00	9.995768e-01
1.496999999999946e+00	9.995778e-01
1.497999999999946e+00	9.995787e-01
1.498999999999946e+00	9.995797e-01
1.499999999999946e+00	9.995806e-01
1.500999999999945e+00	9.995815e-01
1.501999999999945e+00	9.995825e-01
1.502999999999945e+00	9.995834e-01
1.503999999999945e+00	9.995843e-01
1.504999999999945e+00	9.995853e-01
1.505999999999945e+00	9.995862e-01
1.506999999999945e+00	9.995871e-01
1.507999999999945e+00	9.995881e-01
1.508999999999945e+00	9.995890e-01
1.509999999999944e+00	9.995899e-01
1.510999999999944e+00	9.995908e-01
1.511999999999944e+00	9.995918e-01
1.512999999999944e+00	9.995927e-01
1.513999999999944e+00	9.995936e-01
1.514999999999944e+00	9.995945e-01
1.515999999999944e+00	9.995954e-01
1.516999999999944e+00	9.995963e-01
1.517999999999944e+00	9.995973e-01
1.518999999999944e+00	9.995981e-01
1.519999999999943e+00	9.995990e-01
1.520999999999943e+00	9.995999e-01
1.521999999999943e+00	9.996009e-01
1.522999999999943e+00	9.996018e-01
1.523999999999943e+00	9.996027e-01
1.524999999999943e+00	9.996036e-01
1.525999999999943e+00	9.996045e-01
1.526999999999943e+00	9.996054e-01
1.527999999999943e+00	9.996063e-01
1.528999999999942e+00	9.996071e-01
1.529999999999942e+00	9.996080e-01
1.530999999999942e+00	9.996089e-01
1.531999999999942e+00	9.996098e-01
1.532999999999942e+00	9.996107e-01
1.533999999999942e+00	9.996116e-01
1.534999999999942e+00	9.996125e-01
1.535999999999942e+00	9.996134e-01
1.536999999999942e+00	9.996143e-01
1.537999999999941e+00	9.996152e-01
1.538999999999941e+00	9.996161e-01
1.539999999999941e+00	9.996170e-01
1.540999999999941e+00	9.996178e-01
1.541999999999941e+00	9.996187e-01
1.542999999999941e+00	9.996196e-01
1.543999999999941e+00	9.996205e-01
1.544999999999941e+00	9.996213e-01
1.545999999999941e+00	9.996222e-01
1.546999999999940e+00	9.996231e-01
1.547999999999940e+00	9.996240e-01
1.548999999999940e+00	9.996248e-01
1.549999999999940e+00	9.996257e-01
1.550999999999940e+00	9.996266e-01
1.551999999999940e+00	9.996275e-01
1.552999999999940e+00	9.996284e-01
1.553999999999940e+00	9.996292e-01
1.554999999999940e+00	9.996301e-01
1.555999999999939e+00	9.996309e-01
1.556999999999939e+00	9.996318e-01
1.557999999999939e+00	9.996327e-01
1.558999999999939e+00	9.996336e-01
1.559999999999939e+00	9.996344e-01
1.560999999999939e+00	9.996353e-01
1.561999999999939e+00	9.996362e-01
1.562999999999939e+00	9.996370e-01
1.563999999999939e+00	9.996378e-01
1.564999999999938e+00	9.996387e-01
1.565999999999938e+00	9.996396e-01
1.566999999999938e+00	9.996405e-01
1.567999999999938e+00	9.996413e-01
1.568999999999938e+00	9.996421e-01
1.569999999999938e+00	9.996430e-01
1.570999999999938e+00	9.996439e-01
1.571999999999938e+00	9.996447e-01
1.572999999999938e+00	9.996456e-01
1.573999999999937e+00	9.996464e-01
1.574999999999937e+00	9.996473e-01
1.575999999999937e+00	9.996482e-01
1.576999999999937e+00	9.996490e-01
1.577999999999937e+00	9.996498e-01
1.578999999999937e+00	9.996507e-01
1.579999999999937e+00	9.996516e-01
1.580999999999937e+00	9.996524e-01
1.581999999999937e+00	9.996532e-01
1.582999999999936e+00	9.996541e-01
1.583999999999936e+00	9.996549e-01
1.584999999999936e+00	9.996558e-01
1.585999999999936e+00	9.996566e-01
1.586999999999936e+00	9.996575e-01
1.587999999999936e+00	9.996583e-01
1.588999999999936e+00	9.996591e-01
1.589999999999936e+00	9.996600e-01
1.590999999999936e+00	9.996608e-01
1.591999999999935e+00	9.996617e-01
1.592999999999935e+00	9.996625e-01
1.593999999999935e+00	9.996634e-01
1.594999999999935e+00	9.996642e-01
1.595999999999935e+00	9.996650e-01
1.596999999999935e+00	9.996659e-01
1.597999999999935e+00	9.996667e-01
1.598999999999935e+00	9.996675e-01
1.599999999999935e+00	9.996684e-01
1.600999999999934e+00	9.996692e-01
1.601999999999934e+00	9.996700e-01
1.602999999999934e+00	9.996709e-01
1.603999999999934e+00	9.996717e-01
1.604999999999934e+00	9.996725e-01
1.605999999999934e+00	9.996734e-01
1.606999999999934e+00	9.996742e-01
1.607999999999934e+00	9.996750e-01
1.608999999999934e+00	9.996759e-01
1.609999999999933e+00	9.996767e-01
1.610999999999933e+00	9.996775e-01
1.611999999999933e+00	9.996784e-01
1.612999999999933e+00	9.996792e-01
1.613999999999933e+00	9.996800e-01
1.614999999999933e+00	9.996809e-01
1.615999999999933e+00	9.996817e-01
1.616999999999933e+00	9.996825e-01
1.617999999999933e+00	9.996833e-01
1.618999999999932e+00	9.996842e-01
1.619999999999932e+00	9.996850e-01
1.620999999999932e+00	9.996858e-01
1.621999999999932e+00	9.996867e-01
1.622999999999932e+00	9.996875e-01
1.623999999999932e+00	9.996883e-01
1.624999999999932e+00	9.996891e-01
1.625999999999932e+00	9.996899e-01
1.626999999999932e+00	9.996908e-01
1.627999999999932e+00	9.996916e-01
1.628999999999931e+00	9.996924e-01
1.629999999999931e+00	9.996933e-01
1.630999999999931e+00	9.996940e-01
1.631999999999931e+00	9.996949e-01
1.632999999999931e+00	9.996957e-01
1.633999999999931e+00	9.996966e-01
1.634999999999931e+00	9.996974e-01
1.635999999999931e+00	9.996982e-01
1.636999999999931e+00	9.996990e-01
1.637999999999930e+00	9.996998e-01
1.638999999999930e+00	9.997007e-01
1.639999999999930e+00	9.997014e-01
1.640999999999930e+00	9.997023e-01
1.641999999999930e+00	9.997031e-01
1.642999999999930e+00	9.997039e-01
1.643999999999930e+00	9.997048e-01
1.644999999999930e+00	9.997056e-01
1.645999999999930e+00	9.997064e-01
1.646999999999929e+00	9.997072e-01
1.647999999999929e+00	9.997080e-01
1.648999999999929e+00	9.997088e-01
1.649999999999929e+00	9.997097e-01
1.650999999999929e+00	9.997105e-01
1.651999999999929e+00	9.997113e-01
1.652999999999929e+00	9.997121e-01
1.653999999999929e+00	9.997129e-01
1.654999999999929e+00	9.997138e-01
1.655999999999928e+00	9.997146e-01
1.656999999999928e+00	9.997154e-01
1.657999999999928e+00	9.997162e-01
1.658999999999928e+00	9.997170e-01
1.659999999999928e+00	9.997178e-01
1.660999999999928e+00	9.997187e-01
1.661999999999928e+00	9.997194e-01
1.662999999999928e+00	9.997203e-01
1.663999999999928e+00	9.997211e-01
1.664999999999927e+00	9.997219e-01
1.665999999999927e+00	9.997227e-01
1.666999999999927e+00	9.997236e-01
1.667999999999927e+00	9.997244e-01
1.668999999999927e+00	9.997252e-01
1.669999999999927e+00	9.997260e-01
1.670999999999927e+00	9.997268e-01
1.671999999999927e+00	9.997276e-01
1.672999999999927e+00	9.997284e-01
1.673999999999926e+00	9.997293e-01
1.674999999999926e+00	9.997301e-01
1.675999999999926e+00	9.997309e-01
1.676999999999926e+00	9.997317e-01
1.677999999999926e+00	9.997325e-01
1.678999999999926e+00	9.997333e-01
1.679999999999926e+00	9.997342e-01
1.680999999999926e+00	9.997349e-01
1.681999999999926e+00	9.997358e-01
1.682999999999925e+00	9.997366e-01
1.683999999999925e+00	9.997374e-01
1.684999999999925e+00	9.997382e-01
1.685999999999925e+00	9.997391e-01
1.686999999999925e+00	9.997398e-01
1.687999999999925e+00	9.997407e-01
1.688999999999925e+00	9.997415e-01
1.689999999999925e+00	9.997423e-01
1.690999999999925e+00	9.997431e-01
1.691999999999924e+00	9.997439e-01
1.692999999999924e+00	9.997448e-01
1.693999999999924e+00	9.997455e-01
1.694999999999924e+00	9.997464e-01
1.695999999999924e+00	9.997472e-01
1.696999999999924e+00	9.997480e-01
1.697999999999924e+00	9.997488e-01
1.698999999999924e+00	9.997497e-01
1.699999999999924e+00	9.997504e-01
1.700999999999923e+00	9.997513e-01
1.701999999999923e+00	9.997521e-01
1.702999999999923e+00	9.997529e-01
1.703999999999923e+00	9.997537e-01
1.704999999999923e+00	9.997545e-01
1.705999999999923e+00	9.997554e-01
1.706999999999923e+00	9.997562e-01
1.707999999999923e+00	9.997570e-01
1.708999999999923e+00	9.997578e-01
1.709999999999922e+00	9.997586e-01
1.710999999999922e+00	9.997594e-01
1.711999999999922e+00	9.997603e-01
1.712999999999922e+00	9.997611e-01
1.713999999999922e+00	9.997619e-01
1.714999999999922e+00	9.997627e-01
1.715999999999922e+00	9.997635e-01
1.716999999999922e+00	9.997644e-01
1.717999999999922e+00	9.997652e-01
1.718999999999921e+00	9.997660e-01
1.719999999999921e+00	9.997668e-01
1.720999999999921e+00	9.997677e-01
1.721999999999921e+00	9.997684e-01
1.722999999999921e+00	9.997693e-01
1.723999999999921e+00	9.997701e-01
1.724999999999921e+00	9.997709e-01
1.725999999999921e+00	9.997718e-01
1.726999999999921e+00	9.997725e-01
1.727999999999920e+00	9.997734e-01
1.728999999999920e+00	9.997742e-01
1.729999999999920e+00	9.997751e-01
1.730999999999920e+00	9.997759e-01
1.731999999999920e+00	9.997767e-01
1.732999999999920e+00	9.997775e-01
1.733999999999920e+00	9.997783e-01
1.734999999999920e+00	9.997792e-01
1.735999999999920e+00	9.997800e-01
1.736999999999919e+00	9.997808e-01
1.737999999999919e+00	9.997817e-01
1.738999999999919e+00	9.997824e-01
1.739999999999919e+00	9.997833e-01
1.740999999999919e+00	9.997841e-01
1.741999999999919e+00	9.997849e-01
1.742999999999919e+00	9.997858e-01
1.743999999999919e+00	9.997866e-01
1.744999999999919e+00	9.997874e-01
1.745999999999919e+00	9.997883e-01
1.746999999999918e+00	9.997891e-01
1.747999999999918e+00	9.997900e-01
1.748999999999918e+00	9.997908e-01
1.749999999999918e+00	9.997916e-01
1.750999999999918e+00	9.997925e-01
1.751999999999918e+00	9.997933e-01
1.752999999999918e+00	9.997941e-01
1.753999999999918e+00	9.997950e-01
1.754999999999918e+00	9.997958e-01
1.755999999999917e+00	9.997966e-01
1.756999999999917e+00	9.997975e-01
1.757999999999917e+00	9.997983e-01
1.758999999999917e+00	9.997991e-01
1.759999999999917e+00	9.998000e-01
1.760999999999917e+00	9.998008e-01
1.761999999999917e+00	9.998016e-01
1.762999999999917e+00	9.998025e-01
1.763999999999917e+00	9.998033e-01
1.764999999999916e+00	9.998041e-01
1.765999999999916e+00	9.998050e-01
1.766999999999916e+00	9.998058e-01
1.767999999999916e+00	9.998067e-01
1.768999999999916e+00	9.998075e-01
1.769999999999916e+00	9.998084e-01
1.770999999999916e+00	9.998092e-01
1.771999999999916e+00	9.998100e-01
1.772999999999916e+00	9.998109e-01
1.773999999999915e+00	9.998118e-01
1.774999999999915e+00	9.998126e-01
1.775999999999915e+00	9.998134e-01
1.776999999999915e+00	9.998143e-01
1.777999999999915e+00	9.998152e-01
1.778999999999915e+00	9.998160e-01
1.779999999999915e+00	9.998168e-01
1.780999999999915e+00	9.998177e-01
1.781999999999915e+00	9.998186e-01
1.782999999999914e+00	9.998194e-01
1.783999999999914e+00	9.998203e-01
1.784999999999914e+00	9.998211e-01
1.785999999999914e+00	9.998220e-01
1.786999999999914e+00	9.998229e-01
1.787999999999914e+00	9.998237e-01
1.788999999999914e+00	9.998246e-01
1.789999999999914e+00	9.998254e-01
1.790999999999914e+00	9.998263e-01
1.791999999999913e+00	9.998271e-01
1.792999999999913e+00	9.998280e-01
1.793999999999913e+00	9.998289e-01
1.794999999999913e+00	9.998298e-01
1.795999999999913e+00	9.998306e-01
1.796999999999913e+00	9.998315e-01
1.797999999999913e+00	9.998323e-01
1.798999999999913e+00	9.998332e-01
1.799999999999913e+00	9.998341e-01
1.800999999999912e+00	9.998350e-01
1.801999999999912e+00	9.998358e-01
1.802999999999912e+00	9.998367e-01
1.803999999999912e+00	9.998376e-01
1.804999999999912e+00	9.998385e-01
1.805999999999912e+00	9.998393e-01
1.806999999999912e+00	9.998402e-01
1.807999999999912e+00	9.998411e-01
1.808999999999912e+00	9.998420e-01
1.809999999999911e+00	9.998428e-01
1.810999999999911e+00	9.998437e-01
1.811999999999911e+00	9.998446e-01
1.812999999999911e+00	9.998455e-01
1.813999999999911e+00	9.998464e-01
1.814999999999911e+00	9.998473e-01
1.815999999999911e+00	9.998482e-01
1.816999999999911e+00	9.998490e-01
1.817999999999911e+00	9.998499e-01
1.818999999999910e+00	9.998508e-01
1.819999999999910e+00	9.998517e-01
1.820999999999910e+00	9.998526e-01
1.821999999999910e+00	9.998535e-01
1.822999999999910e+00	9.998544e-01
1.823999999999910e+00	9.998553e-01
1.824999999999910e+00	9.998562e-01
1.825999999999910e+00	9.998571e-01
1.826999999999910e+00	9.998580e-01
1.827999999999909e+00	9.998589e-01
1.828999999999909e+00	9.998598e-01
1.829999999999909e+00	9.998607e-01
1.830999999999909e+00	9.998617e-01
1.831999999999909e+00	9.998626e-01
1.832999999999909e+00	9.998634e-01
1.833999999999909e+00	9.998644e-01
1.834999999999909e+00	9.998653e-01
1.835999999999909e+00	9.998662e-01
1.836999999999908e+00	9.998671e-01
1.837999999999908e+00	9.998680e-01
1.838999999999908e+00	9.998689e-01
1.839999999999908e+00	9.998699e-01
1.840999999999908e+00	9.998708e-01
1.841999999999908e+00	9.998717e-01
1.842999999999908e+00	9.998726e-01
1.843999999999908e+00	9.998736e-01
1.844999999999908e+00	9.998745e-01
1.845999999999907e+00	9.998754e-01
1.846999999999907e+00	9.998764e-01
1.847999999999907e+00	9.998773e-01
1.848999999999907e+00	9.998782e-01
1.849999999999907e+00	9.998792e-01
1.850999999999907e+00	9.998801e-01
1.851999999999907e+00	9.998810e-01
1.852999999999907e+00	9.998820e-01
1.853999999999907e+00	9.998829e-01
1.854999999999907e+00	9.998839e-01
1.855999999999906e+00	9.998848e-01
1.856999999999906e+00	9.998858e-01
1.857999999999906e+00	9.998868e-01
1.858999999999906e+00	9.998877e-01
1.859999999999906e+00	9.998887e-01
1.860999999999906e+00	9.998896e-01
1.861999999999906e+00	9.998906e-01
1.862999999999906e+00	9.998915e-01
1.863999999999906e+00	9.998925e-01
1.864999999999905e+00	9.998934e-01
1.865999999999905e+00	9.998944e-01
1.866999999999905e+00	9.998954e-01
1.867999999999905e+00	9.998963e-01
1.868999999999905e+00	9.998973e-01
1.869999999999905e+00	9.998983e-01
1.870999999999905e+00	9.998993e-01
1.871999999999905e+00	9.999002e-01
1.872999999999905e+00	9.999012e-01
1.873999999999904e+00	9.999022e-01
1.874999999999904e+00	9.999032e-01
1.875999999999904e+00	9.999042e-01
1.876999999999904e+00	9.999052e-01
1.877999999999904e+00	9.999061e-01
1.878999999999904e+00	9.999071e-01
1.879999999999904e+00	9.999081e-01
1.880999999999904e+00	9.999091e-01
1.881999999999904e+00	9.999101e-01
1.882999999999903e+00	9.999111e-01
1.883999999999903e+00	9.999121e-01
1.884999999999903e+00	9.999132e-01
1.885999999999903e+00	9.999141e-01
1.886999999999903e+00	9.999151e-01
1.887999999999903e+00	9.999161e-01
1.888999999999903e+00	9.999171e-01
1.889999999999903e+00	9.999182e-01
1.890999999999903e+00	9.999192e-01
1.891999999999902e+00	9.999202e-01
1.892999999999902e+00	9.999213e-01
1.893999999999902e+00	9.999223e-01
1.894999999999902e+00	9.999233e-01
1.895999999999902e+00	9.999243e-01
1.896999999999902e+00	9.999254e-01
1.897999999999902e+00	9.999264e-01
1.898999999999902e+00	9.999274e-01
1.899999999999902e+00	9.999285e-01
1.900999999999901e+00	9.999295e-01
1.901999999999901e+00	9.999306e-01
1.902999999999901e+00	9.999316e-01
1.903999999999901e+00	9.999326e-01
1.904999999999901e+00	9.999337e-01
1.905999999999901e+00	9.999347e-01
1.906999999999901e+00	9.999358e-01
1.907999999999901e+00	9.999369e-01
1.908999999999901e+00	9.999380e-01
1.909999999999900e+00	9.999390e-01
1.910999999999900e+00	9.999400e-01
1.911999999999900e+00	9.999411e-01
1.912999999999900e+00	9.999422e-01
1.913999999999900e+00	9.999433e-01
1.914999999999900e+00	9.999443e-01
1.915999999999900e+00	9.999455e-01
1.916999999999900e+00	9.999465e-01
1.917999999999900e+00	9.999476e-01
1.918999999999899e+00	9.999487e-01
1.919999999999899e+00	9.999498e-01
1.920999999999899e+00	9.999509e-01
1.921999999999899e+00	9.999520e-01
1.922999999999899e+00	9.999531e-01
1.923999999999899e+00	9.999542e-01
1.924999999999899e+00	9.999553e-01
1.925999999999899e+00	9.999564e-01
1.926999999999899e+00	9.999575e-01
1.927999999999898e+00	9.999586e-01
1.928999999999898e+00	9.999597e-01
1.929999999999898e+00	9.999608e-01
1.930999999999898e+00	9.999620e-01
1.931999999999898e+00	9.999631e-01
1.932999999999898e+00	9.999642e-01
1.933999999999898e+00	9.999654e-01
1.934999999999898e+00	9.999665e-01
1.935999999999898e+00	9.999676e-01
1.936999999999897e+00	9.999688e-01
1.937999999999897e+00	9.999699e-01
1.938999999999897e+00	9.999711e-01
1.939999999999897e+00	9.999722e-01
1.940999999999897e+00	9.999734e-01
1.941999999999897e+00	9.999745e-01
1.942999999999897e+00	9.999757e-01
1.943999999999897e+00	9.999769e-01
1.944999999999897e+00	9.999780e-01
1.945999999999896e+00	9.999792e-01
1.946999999999896e+00	9.999804e-01
1.947999999999896e+00	9.999816e-01
1.948999999999896e+00	9.999827e-01
1.949999999999896e+00	9.999839e-01
1.950999999999896e+00	9.999851e-01
1.951999999999896e+00	9.999863e-01
1.952999999999896e+00	9.999875e-01
1.953999999999896e+00	9.999887e-01
1.954999999999895e+00	9.999899e-01
1.955999999999895e+00	9.999911e-01
1.956999999999895e+00	9.999923e-01
1.957999999999895e+00	9.999935e-01
1.958999999999895e+00	9.999948e-01
1.959999999999895e+00	9.999959e-01
1.960999999999895e+00	9.999972e-01
1.961999999999895e+00	9.999984e-01
1.962999999999895e+00	9.999996e-01
1.963999999999894e+00	1.000001e+00
1.964999999999894e+00	1.000002e+00
1.965999999999894e+00	1.000003e+00
1.966999999999894e+00	1.000005e+00
1.967999999999894e+00	1.000006e+00
1.968999999999894e+00	1.000007e+00
1.969999999999894e+00	1.000008e+00
1.970999999999894e+00	1.000010e+00
1.971999999999894e+00	1.000011e+00
1.972999999999894e+00	1.000012e+00
1.973999999999893e+00	1.000013e+00
1.974999999999893e+00	1.000015e+00
1.975999999999893e+00	1.000016e+00
1.976999999999893e+00	1.000017e+00
1.977999999999893e+00	1.000018e+00
1.978999999999893e+00	1.000020e+00
1.979999999999893e+00	1.000021e+00
1.980999999999893e+00	1.000022e+00
1.981999999999893e+00	1.000024e+00
1.982999999999892e+00	1.000025e+00
1.983999999999892e+00	1.000026e+00
1.984999999999892e+00	1.000028e+00
1.985999999999892e+00	1.000029e+00
1.986999999999892e+00	1.000030e+00
1.987999999999892e+00	1.000032e+00
1.988999999999892e+00	1.000033e+00
1.989999999999892e+00	1.000034e+00
1.990999999999892e+00	1.000036e+00
1.991999999999891e+00	1.000037e+00
1.992999999999891e+00	1.000038e+00
1.993999999999891e+00	1.000040e+00
1.994999999999891e+00	1.000041e+00
1.995999999999891e+00	1.000042e+00
1.996999999999891e+00	1.000044e+00
1.997999999999891e+00	1.000045e+00
1.998999999999891e+00	1.000046e+00
2.000000000000000e+00	1.000048e+00
