Freq.	V(out)
6.30957344480186e+07	(-7.87335117547401e+01dB,2.70584647691951e+00°)
7.07945784384130e+07	(-8.07310661276903e+01dB,2.34255272841688e+00°)
7.94328234724272e+07	(-8.27291286540724e+01dB,2.01013440390339e+00°)
8.91250938133735e+07	(-8.47275967780094e+01dB,1.70424171919732e+00°)
9.99999999999989e+07	(-8.67263893131421e+01dB,1.42085918675216e+00°)
1.12201845430195e+08	(-8.87254422032346e+01dB,1.15625753079103e+00°)
1.25892541179415e+08	(-9.07247051637548e+01dB,9.06947915810323e-01°)
1.41253754462274e+08	(-9.27241390368346e+01dB,6.69638319791060e-01°)
1.58489319246109e+08	(-9.47237137258201e+01dB,4.41191789585197e-01°)
1.77827941003890e+08	(-9.67234066036796e+01dB,2.18586255034203e-01°)
1.99526231496886e+08	(-9.87232013128505e+01dB,-1.12446013136210e-03°)
2.23872113856831e+08	(-1.00723086893832e+02dB,-2.20848815917109e-01°)
2.51188643150955e+08	(-1.02723057195863e+02dB,-4.43495320757525e-01°)
2.81838293126442e+08	(-1.04723110537422e+02dB,-6.72010288050116e-01°)
3.16227766016834e+08	(-1.06723249595858e+02dB,-9.09415990462993e-01°)
3.54813389233571e+08	(-1.08723481516407e+02dB,-1.15884961479699e+00°)
3.98107170553492e+08	(-1.10723818239708e+02dB,-1.42360341302471e+00°)
4.46683592150958e+08	(-1.12724277055457e+02dB,-1.70716643354590e+00°)
5.01187233627266e+08	(-1.14724881396701e+02dB,-2.01326820064648e+00°)
5.62341325190342e+08	(-1.16725661895361e+02dB,-2.34592468992889e+00°)
6.30957344480185e+08	(-1.18726657723832e+02dB,-2.70948692490033e+00°)
7.07945784384129e+08	(-1.20727918250964e+02dB,-3.10869249887080e+00°)
7.94328234724271e+08	(-1.22729505042688e+02dB,-3.54872031359202e+00°)
8.91250938133734e+08	(-1.24731494241000e+02dB,-4.03524882965672e+00°)
1.00000000000000e+09	(-1.26733979362750e+02dB,-4.57451814910288e+00°)
