Freq.	V(out)
1.25892541179415e+07	(-5.61331374322675e+01dB,1.63705508803311e+00°)
1.41253754462274e+07	(-5.81321409236767e+01dB,1.38474177930900e+00°)
1.58489319246110e+07	(-6.01313704577920e+01dB,1.15074629543607e+00°)
1.77827941003890e+07	(-6.21307851156492e+01dB,9.31980896093780e-01°)
1.99526231496886e+07	(-6.41303537950767e+01dB,7.25555173521626e-01°)
2.23872113856832e+07	(-6.61300535693300e+01dB,5.28739196387339e-01°)
2.51188643150955e+07	(-6.81298684753627e+01dB,3.38928392170164e-01°)
2.81838293126442e+07	(-7.01297886691363e+01dB,1.53609834391021e-01°)
3.16227766016834e+07	(-7.21298099041600e+01dB,-2.96704110501600e-02°)
3.54813389233572e+07	(-7.41299333061207e+01dB,-2.13339230825023e-01°)
3.98107170553493e+07	(-7.61301654316744e+01dB,-3.99828050238647e-01°)
4.46683592150958e+07	(-7.81305186144448e+01dB,-5.91604405462410e-01°)
5.01187233627267e+07	(-8.01310116157927e+01dB,-7.91203838042061e-01°)
5.62341325190343e+07	(-8.21316706138178e+01dB,-1.00126243341129e+00°)
6.30957344480186e+07	(-8.41325305810880e+01dB,-1.22455030304872e+00°)
7.07945784384130e+07	(-8.61336371209199e+01dB,-1.46400627633628e+00°)
7.94328234724272e+07	(-8.81350488544189e+01dB,-1.72277401732330e+00°)
8.91250938133735e+07	(-9.01368404765520e+01dB,-2.00423970532996e+00°)
9.99999999999989e+07	(-9.21391066299352e+01dB,-2.31207130523111e+00°)
1.12201845430195e+08	(-9.41419667805802e+01dB,-2.65025928719732e+00°)
1.25892541179415e+08	(-9.61455713204937e+01dB,-3.02315841515919e+00°)
1.41253754462274e+08	(-9.81501091674074e+01dB,-3.43552987903009e+00°)
1.58489319246109e+08	(-1.00155817180891e+02dB,-3.89258255910730e+00°)
1.77827941003890e+08	(-1.02162991762495e+02dB,-4.40001153299756e+00°)
1.99526231496886e+08	(-1.04172003049638e+02dB,-4.96403100403970e+00°)
2.23872113856831e+08	(-1.06183312136784e+02dB,-5.59139757362979e+00°)
2.51188643150955e+08	(-1.08197491744765e+02dB,-6.28941812066465e+00°)
2.81838293126442e+08	(-1.10215250680779e+02dB,-7.06593442019927e+00°)
3.16227766016834e+08	(-1.12237462244471e+02dB,-7.92927399786080e+00°)
3.54813389233571e+08	(-1.14265196378468e+02dB,-8.88815363064413e+00°)
3.98107170553492e+08	(-1.16299754754243e+02dB,-9.95151859407037e+00°)
4.46683592150958e+08	(-1.18342707029238e+02dB,-1.11282977442319e+01°)
5.01187233627266e+08	(-1.20395925111381e+02dB,-1.24270528042884e+01°)
5.62341325190342e+08	(-1.22461610360691e+02dB,-1.38555014462750e+01°)
6.30957344480185e+08	(-1.24542306286691e+02dB,-1.54199003427110e+01°)
7.07945784384129e+08	(-1.26640886717986e+02dB,-1.71242893782697e+01°)
7.94328234724271e+08	(-1.28760507224996e+02dB,-1.89696247159587e+01°)
8.91250938133734e+08	(-1.30904506814522e+02dB,-2.09528679333566e+01°)
1.00000000000000e+09	(-1.33076249042168e+02dB,-2.30661484604627e+01°)
